y_true_0,y_true_1,y_true_2,y_true_3,y_true_4,y_true_5
1.490542912079147975e+01,1.012472694943292062e+00,9.700508256844003085e+01,1.298126742434007053e+00,4.380987536164243323e+01,1.156457085589301048e+00
2.302322469082798051e+01,1.060098639430196998e+00,1.761654804478596077e+02,1.240090024441768968e+00,7.881661697899515673e+01,1.145576395645323098e+00
1.788696907484862919e+01,1.005059296684488901e+00,1.133469068501583052e+02,1.226971916063331891e+00,5.415987942799331734e+01,1.108066534870582043e+00
2.244263840665391996e+01,1.007635816638897897e+00,1.352546906188281071e+02,1.191207628964128018e+00,6.701810919590933224e+01,1.086047118981817050e+00
1.628016417257054016e+01,1.361025422085436087e+00,1.838614992857735899e+02,1.488988125015002106e+00,1.005435918203155978e+02,1.481286921963179903e+00
1.516716404055624956e+01,1.005837430927313036e+00,1.050547044492004005e+02,1.220718806167129911e+00,4.909764085562716218e+01,1.105658566122055042e+00
6.340744261474908328e+00,1.494886376880411039e+00,1.323968455952825138e+02,1.761067935227043080e+00,5.769811159828520886e+01,1.725451592893308961e+00
1.868862357387709139e+01,1.005843805860217932e+00,1.165023135654910931e+02,1.224883625830071043e+00,5.623794542189865808e+01,1.104983894853216020e+00
2.724286041996266050e+01,1.021093567950069891e+00,1.684345904615987877e+02,1.174533397288950010e+00,8.263923134972392859e+01,1.083244052662176937e+00
2.072205338439039934e+01,1.014310999312715067e+00,1.342553878465710113e+02,1.195643007387970025e+00,6.441761951430584077e+01,1.092941985100956082e+00
9.391764969316811928e+00,1.002657283760628015e+00,6.897183595316700178e+01,1.348711990038379938e+00,2.954496743982528884e+01,1.188689046248275982e+00
1.830483865982245106e+00,1.250454728245419034e+00,4.666924604561521051e+01,1.831486952909048949e+00,1.537334641505053057e+01,1.732213251832593004e+00
1.673736057317362125e+01,1.025981640111575111e+00,1.148226396962569993e+02,1.262600757789503980e+00,5.345693046887971178e+01,1.155680756200837989e+00
7.648970924707091612e+00,9.951135660766852187e-01,6.477520716864630401e+01,1.282623949177690958e+00,2.861534190317165027e+01,1.148646234888164974e+00
1.720353676303325940e+01,1.005558530021744001e+00,1.099075396784242002e+02,1.237338700468274988e+00,5.199100463933878302e+01,1.115385459235924026e+00
8.623747796677056598e+00,1.260033319495359017e+00,1.121242386232258070e+02,1.463933978839272010e+00,5.016444756119445003e+01,1.419875654996695991e+00
1.149304722956316027e+01,1.022573115999914961e+00,9.366324101459507290e+01,1.264085016395982031e+00,4.102834483117951692e+01,1.142217991697066948e+00
1.971968570096442974e+01,1.029673776758796899e+00,1.117042241165758014e+02,1.308755582751581992e+00,5.400689704116179257e+01,1.165061877869697060e+00
8.327007288132943330e+00,1.445136604988721096e+00,1.409087536481314942e+02,1.659268444606837090e+00,6.584334881677060025e+01,1.632827898985574011e+00
1.849121809477739831e+01,1.020297253170930007e+00,1.127819328513983947e+02,1.285968849201923003e+00,5.260092122122288316e+01,1.150122492865601975e+00
1.601962333674728001e+01,1.031089309338520055e+00,1.237181771976198945e+02,1.227555257598381910e+00,5.533943515102625810e+01,1.114669549414913918e+00
4.479307621212941015e+00,1.584295036664538969e+00,1.305410441498025023e+02,1.942926608326418059e+00,5.111701649195524766e+01,1.886678940888236955e+00
1.423276706265730063e+01,1.016377866833003907e+00,1.052990096239402931e+02,1.236318301876180970e+00,4.777007295191884850e+01,1.121037299298978995e+00
2.245719754470071905e+01,1.038042781256163005e+00,1.588886726884146015e+02,1.213068499605107986e+00,7.304005721950501595e+01,1.114891168216481931e+00
8.695149856440313130e+00,1.015457159729546976e+00,7.331630171994319767e+01,1.305685245909725012e+00,3.189142037041975897e+01,1.181179028506329942e+00
1.829948172002962892e+01,1.097165286655453986e+00,1.598836059622674100e+02,1.268663735382216107e+00,7.020835181946685566e+01,1.179491071855323980e+00
1.514936363035386968e+01,1.067218086909250907e+00,1.320789892051444099e+02,1.263405479649454932e+00,5.677705245974947701e+01,1.154723827947355952e+00
1.162712479835112944e+01,1.502403190757007900e+00,1.897394790234233994e+02,1.689835513813213064e+00,9.326748272467565926e+01,1.649388464816694100e+00
1.352224950727826069e+01,1.550410346791569083e+00,2.299317743799437892e+02,1.747643412558276932e+00,1.155353017076105004e+02,1.701146808086329010e+00
1.718996242548756825e+01,1.080925966141256911e+00,1.489064983900063055e+02,1.262085417254015907e+00,6.461980999524008951e+01,1.162946887292698905e+00
2.170644685098245930e+01,1.028205212444678995e+00,1.509636789663703951e+02,1.197604747408447023e+00,7.035028790201006643e+01,1.096697563319797064e+00
1.072119718979318925e+01,1.127568439560064029e+00,1.138777230423079061e+02,1.348027487601981100e+00,4.767627698200443120e+01,1.250639567999020096e+00
1.733546844148643018e+01,1.045357196269200095e+00,1.347648973800812087e+02,1.263361480638975909e+00,5.964933476202318730e+01,1.156220040702766960e+00
2.425211564814201992e+01,1.054549031270799020e+00,1.787097116786351876e+02,1.243759643134787929e+00,8.114509950193367160e+01,1.149851391900182040e+00
1.781338108172597856e+01,1.137157394424348933e+00,1.666651777694605130e+02,1.317421917256778041e+00,7.529520045638935244e+01,1.250639658248503983e+00
1.436330647426168028e+01,1.022561120218222985e+00,9.861594663384488513e+01,1.294588117129839011e+00,4.548181117148052266e+01,1.178828256486897930e+00
7.316265923973927165e+00,1.323200586175087068e+00,1.091459151555692983e+02,1.543284818384740964e+00,4.894004938018610318e+01,1.513899909820549006e+00
2.224551254529383115e+01,1.015402158271303978e+00,1.391750261607170955e+02,1.194931000110206032e+00,6.753142599315543748e+01,1.095671717453523986e+00
7.758817900454801020e+00,1.515337648831523998e+00,1.547361999076599943e+02,1.767395813138590066e+00,7.065214303912424043e+01,1.736488457269429908e+00
2.801854191995706955e+01,1.037046509281261963e+00,1.807837088822402052e+02,1.201591830107733072e+00,8.665323706458892161e+01,1.114043425348155036e+00
1.924832534978600052e+01,1.034345792865170921e+00,1.384626991647373018e+02,1.231025831963028949e+00,6.320680503623203350e+01,1.127888295109314987e+00
1.926534765063722077e+01,1.037698577755542972e+00,1.438115707349327863e+02,1.219827332165609901e+00,6.484181838769610806e+01,1.114639334956150085e+00
1.130341382618798995e+01,1.059330514036096016e+00,1.043820690684466967e+02,1.304262353619680903e+00,4.368444985461111685e+01,1.185608272669852026e+00
2.047494913300709030e+01,1.096068550678976905e+00,1.737463785192915964e+02,1.263099041242877973e+00,7.719823766132385856e+01,1.179039081848276105e+00
1.319044505445197046e+01,1.001212111121726922e+00,8.836390454115847604e+01,1.276765340817886951e+00,4.192433265816824672e+01,1.131750489355265010e+00
1.668212783001446908e+01,1.134135903435981918e+00,1.547362436528104865e+02,1.293328481810728903e+00,6.955439534631329934e+01,1.218408737167208988e+00
2.454472747746019934e+01,1.017063576548211001e+00,1.514319187986750137e+02,1.184166293746869991e+00,7.412384024007386074e+01,1.088543467478408022e+00
8.061478408482193103e+00,9.839855615470790573e-01,6.303093358688531822e+01,1.296961594825345010e+00,2.875142910828899900e+01,1.145309234579777069e+00
2.036612347633968056e+01,1.103243586833208001e+00,1.779307652068933976e+02,1.287018453009012964e+00,7.882364348398984077e+01,1.205552485674757035e+00
4.852390748405361443e+00,1.053238813947277919e+00,5.548198563888151114e+01,1.429499777231270974e+00,2.227075584830408062e+01,1.306076653106249985e+00
2.136361596678242947e+01,1.007942533324162060e+00,1.279633198479143061e+02,1.212524045845797094e+00,6.306313416365549784e+01,1.097556054760149058e+00
1.401411588930083063e+01,1.405564052337554104e+00,1.791515951056414906e+02,1.551340150550206021e+00,9.417915433164894523e+01,1.534105191346538000e+00
1.033428982493322046e+01,9.915125636399557685e-01,7.773576502707626901e+01,1.251895436223064983e+00,3.554967966747577179e+01,1.120562479452267057e+00
1.283648400727155980e+01,1.160576671622508105e+00,1.342132814577564091e+02,1.358420071875759971e+00,5.898465180210982339e+01,1.288779948808508991e+00
1.794033169293042107e+01,1.027411695805866998e+00,1.312435152908776104e+02,1.216235411253310916e+00,5.981103703210167311e+01,1.107903115207337974e+00
2.284569352556912136e+01,1.048980265646235033e+00,1.661526064215892973e+02,1.248090419481650892e+00,7.573988589665999882e+01,1.151253322166478910e+00
1.735683529171463846e+01,1.055007213670059008e+00,1.412996452893868877e+02,1.246786966745631942e+00,6.165533209548109994e+01,1.139866111041945018e+00
9.846887186178323148e+00,1.065262931887271058e+00,9.579137297044627530e+01,1.314402866252500024e+00,3.976684071787728669e+01,1.193271213898805083e+00
1.171490167949121997e+01,1.000206775847094942e+00,8.307512069201061422e+01,1.261252589206474095e+00,3.808642254725422305e+01,1.138292429025594021e+00
6.611170659741135047e+00,1.059645393737534080e+00,7.078596172208014536e+01,1.352860247960069096e+00,2.910758388318284062e+01,1.225324440741722976e+00
1.566756326767345975e+01,1.077444162536095984e+00,1.382105611293341099e+02,1.269082751944957899e+00,5.941448595976329727e+01,1.165030401281621053e+00
1.042765865402659031e+01,1.063087561483119892e+00,9.937237977472102557e+01,1.310001096936449949e+00,4.135613006844724993e+01,1.189848174358481003e+00
2.112156742066109061e+01,1.014173158022130927e+00,1.260570262589374977e+02,1.241397938946817048e+00,6.032547630339516331e+01,1.120376145183024974e+00
1.009946334830394044e+01,1.024858979265212078e+00,8.745296786844852477e+01,1.271239040809750920e+00,3.782479245729899731e+01,1.143754508856045016e+00
1.094081763711307076e+01,1.092080236498851109e+00,1.091881511612232032e+02,1.319686682831787028e+00,4.550182793535203984e+01,1.209342544683688958e+00
1.895913100283121011e+01,1.018653753987162069e+00,1.113231354861303970e+02,1.274410622643622037e+00,5.446544682303709806e+01,1.139018166179204927e+00
1.720521751249016873e+01,1.041125608353389964e+00,1.331061131509150073e+02,1.243002834682263025e+00,5.899369569273495273e+01,1.134790368734529098e+00
2.231839208005591146e+01,1.043909823084514965e+00,1.601336479985527887e+02,1.231893051747088963e+00,7.325635270289200207e+01,1.134698764038907015e+00
7.026143631609813589e+00,1.141150997378931997e+00,8.729583508022875549e+01,1.424418703884881010e+00,3.495008216110777255e+01,1.321295632001705966e+00
3.411055834869506143e+00,9.933555706174104216e-01,3.693477031483323714e+01,1.411798304801374027e+00,1.575120183397338991e+01,1.274248803797326968e+00
9.367290456013352085e+00,1.144812704830638017e+00,1.076089873027472947e+02,1.397092375898733030e+00,4.437485460556698769e+01,1.305820558613326909e+00
5.291364900096753310e+00,1.417691861115037977e+00,1.047658769455594978e+02,1.696512346720757014e+00,4.450330911585076876e+01,1.670553184143612091e+00
1.132867616671856048e+01,1.009225264710418957e+00,7.857793479510959855e+01,1.343916088782977969e+00,3.581814039837440333e+01,1.176095248482198041e+00
1.153902523617066045e+01,1.043794588133668988e+00,1.005504070614402963e+02,1.311136467136527095e+00,4.275352739786148959e+01,1.190734325921763093e+00
1.439268742334274087e+01,1.077262147026917027e+00,1.297798494876685140e+02,1.276037984722337981e+00,5.545368514443096331e+01,1.168986029489428979e+00
5.565762430848303133e+00,1.034372019315817903e+00,5.851393812460415944e+01,1.358855438379958036e+00,2.425238127579083880e+01,1.227913231942844963e+00
1.942958261562825939e+01,1.026068778596799014e+00,1.361694732431371904e+02,1.212919784174157023e+00,6.296110663260976281e+01,1.108767879094721964e+00
1.020109394819897020e+01,1.007031300081703051e+00,7.253952992183279491e+01,1.358053475822146972e+00,3.309458262318535304e+01,1.182965177454202932e+00
1.246896418537649964e+01,1.554744159068043086e+00,2.190088156436898998e+02,1.751919749033169937e+00,1.066082028294941040e+02,1.696176605750673971e+00
1.822264246371612018e+01,1.007080028221831958e+00,1.201517613172799059e+02,1.199956715528841977e+00,5.757520476903287232e+01,1.090601309152098963e+00
1.769039395276080029e+01,1.012653246903086890e+00,1.087679859267062028e+02,1.245926780520757893e+00,5.182055776677915304e+01,1.132312394624956919e+00
1.390713664627958934e+01,1.012213043727447914e+00,9.297795490203982638e+01,1.312787119499005950e+00,4.177323096826241056e+01,1.162778781430191088e+00
1.340951333272552937e+01,1.096316786700050061e+00,1.292351002436867873e+02,1.324119974244502895e+00,5.429439941685586746e+01,1.222731224797513061e+00
1.302888767461963049e+01,1.168340387110974099e+00,1.353626576989179000e+02,1.354294902314798099e+00,6.028668647342531983e+01,1.288928901620612022e+00
2.814080410548610089e+01,1.025129345474391940e+00,1.748442370708490898e+02,1.177661452496485905e+00,8.534530572034228157e+01,1.088267131446212010e+00
2.188463804208936025e+01,1.011428873441605925e+00,1.312006561114255874e+02,1.209127272340168036e+00,6.400096609791323488e+01,1.102721762684472084e+00
2.265978673762537099e+01,1.025649516116458937e+00,1.461474529036995875e+02,1.208145177846204898e+00,6.991076897343572227e+01,1.112153561839754889e+00
1.353055908254257034e+01,1.008671336217759951e+00,8.951913149177927664e+01,1.301149483115140892e+00,4.187699427907003979e+01,1.151356728691458997e+00
1.476842458202552066e+01,1.474978869670108050e+00,2.082434725335685926e+02,1.629308793153380952e+00,1.083440295812507941e+02,1.594755556440307087e+00
1.754079231199543898e+01,1.026608728404619919e+00,1.287785640951890969e+02,1.217581229931889109e+00,5.862479473905221994e+01,1.108383948612621017e+00
8.664948519090575729e+00,9.910487516410720898e-01,6.586095141718666923e+01,1.318030377754207061e+00,2.999838398185094945e+01,1.157602600584983987e+00
1.561363868081130946e+01,1.029069948911039090e+00,1.009831765954481995e+02,1.361132896167353890e+00,4.297020655149000135e+01,1.191753401702678072e+00
1.210616967911779085e+01,1.093440014557425011e+00,1.202561537507689025e+02,1.342775595380548026e+00,4.978033768606537990e+01,1.235788158423023031e+00
2.090671479970612978e+01,1.010222637744601082e+00,1.249835204063625014e+02,1.226448722534025038e+00,6.119103267653706268e+01,1.107055016943087056e+00
2.141425811621160946e+01,1.037946186717827901e+00,1.549885535467757904e+02,1.212216648209988978e+00,7.068193777723952564e+01,1.111161863787295090e+00
7.228509483707448169e+00,9.835028088631386778e-01,5.817566947519735265e+01,1.317823908692290047e+00,2.626593963565084877e+01,1.160746772742629940e+00
2.252902376702749976e+01,1.032473417361700951e+00,1.288823664495587877e+02,1.267349603293622007e+00,6.297545629262557298e+01,1.163816152601337972e+00
1.645131598124433125e+01,1.015074186169498072e+00,1.032111472032919011e+02,1.289277894609107022e+00,4.846433651285955335e+01,1.148509866879235064e+00
3.406180557239473217e+00,9.883753633363632218e-01,3.552056559537059144e+01,1.434411071453244091e+00,1.531054215330060053e+01,1.280098599929827996e+00
2.362444396942400004e+01,1.011894021628995111e+00,1.432222461334322929e+02,1.185645063997559090e+00,7.067530445277665763e+01,1.086607053109124976e+00
1.101681912511902084e+01,1.021135699014869891e+00,7.776909287477735688e+01,1.399926039895716068e+00,3.146378832612369081e+01,1.215647887938422933e+00
1.889811773472575851e+01,1.008587535597694984e+00,1.234516847898821936e+02,1.198857955549700982e+00,5.925441876095649008e+01,1.091366926298592110e+00
1.157332470440289995e+01,1.029821092011967032e+00,9.720021250370432142e+01,1.266168432772120989e+00,4.212318683029644717e+01,1.143618212149567936e+00
1.754937019415208965e+01,1.022787379029320043e+00,1.027162251594921969e+02,1.306896055870985895e+00,5.002238187861598107e+01,1.158894726627087035e+00
1.299398095632838057e+01,9.969338839987923473e-01,9.082108919501689570e+01,1.240074059308261978e+00,4.222702966048044004e+01,1.114882463541277069e+00
9.309316278980105608e+00,1.098658678133278110e+00,9.826533421511390998e+01,1.340447102577702942e+00,4.062002895544259218e+01,1.228285111508675032e+00
1.686654245928450990e+01,1.016291458053935060e+00,1.190884376075862008e+02,1.214385497943484937e+00,5.516997782806905093e+01,1.104067844776351004e+00
6.864936386239222088e+00,1.044747080882493906e+00,7.020123707721262463e+01,1.333856751609246993e+00,2.923364402063753076e+01,1.203610735200639992e+00
5.121138345457745267e+00,9.900635878535611889e-01,4.879931914467260867e+01,1.326659435372020912e+00,2.132256712387771103e+01,1.188615648605215069e+00
1.134927473715132962e+01,1.190777889223429087e+00,1.255273301854369947e+02,1.379404267591441968e+00,5.570889221978568884e+01,1.316098962142079110e+00
7.177461091572007845e+00,9.843545756005709357e-01,5.828098706388689720e+01,1.304842201258429979e+00,2.584461763047368876e+01,1.164819150013687077e+00
1.276079884350152049e+01,1.038895432857467105e+00,8.796845012674671693e+01,1.449058383111275106e+00,3.367833646840564654e+01,1.245655363043778996e+00
9.111453579693674643e-01,1.119147419665557974e+00,1.991188091554737838e+01,1.971766827419789037e+00,6.522246708153171646e+00,1.842653627832202101e+00
2.297349749421323040e+01,1.018322580762208052e+00,1.478252788030389979e+02,1.187097555656289050e+00,7.123558707263207168e+01,1.088701700109508952e+00
7.223649395210555824e+00,1.001560431794338069e+00,5.850529103345284909e+01,1.403153918891482999e+00,2.463410755818100029e+01,1.217637385331320932e+00
2.005646636663831117e+01,1.061701812432704006e+00,1.602240530843729971e+02,1.239353615023617072e+00,7.056615022364027823e+01,1.139468099526689926e+00
9.123783509719988416e+00,1.001775576551058089e+00,7.536783969322870291e+01,1.262335681942845067e+00,3.351267088706900665e+01,1.130825834666477014e+00
1.348384904946492036e+01,1.027674658465197011e+00,1.077530013981713068e+02,1.244823765911097002e+00,4.755437946385921322e+01,1.126201933510168063e+00
5.495839904161194056e+00,1.078718861136908069e+00,6.530239113311215249e+01,1.437149244844138973e+00,2.582237357335835881e+01,1.316320272966742033e+00
6.681972630419950043e+00,9.938942365155348790e-01,5.410389521311269334e+01,1.343156954610710940e+00,2.372384168710248176e+01,1.208346107542221937e+00
1.947512698200539916e+01,1.006380772053125927e+00,1.210646835324751009e+02,1.213065117755476985e+00,5.857619165111883319e+01,1.099975579726661046e+00
5.623685689315008673e+00,1.187662828047920893e+00,8.155383897403841331e+01,1.502992101256624080e+00,3.195036791371907015e+01,1.412076785448455052e+00
1.598207430983008948e+01,1.163461415983451985e+00,1.523194730575206961e+02,1.314897776557957920e+00,7.055920185314802495e+01,1.255686132146510037e+00
1.762833052623498986e+01,1.014293757960931908e+00,1.137031648984980023e+02,1.229842330756373059e+00,5.414446303211853007e+01,1.123794557453636100e+00
1.928171826731925975e+01,1.032835559344764009e+00,1.124329101752578026e+02,1.300503321283664970e+00,5.340232892641660811e+01,1.183978854524426971e+00
2.447420280273793125e+01,1.016706605049330969e+00,1.455092570690117952e+02,1.194071113527569006e+00,7.185793486330429403e+01,1.098414671226976003e+00
2.229700245464822927e+01,1.060613318335968058e+00,1.724858783746379913e+02,1.249076893801996935e+00,7.683018822721568597e+01,1.153031533789502072e+00
1.884092985328512881e+01,1.020507961545874087e+00,1.293432050714503134e+02,1.211968179796153899e+00,6.035368708090656753e+01,1.106709280030061082e+00
2.218965337387254877e+01,1.010023492844535076e+00,1.328823868745155039e+02,1.205259849986727971e+00,6.506214264052388785e+01,1.097983465537498038e+00
1.918949888411694005e+01,1.044154601096922930e+00,1.450666572153537004e+02,1.239369855616544003e+00,6.487509131432939569e+01,1.135802188714170935e+00
1.286183611996787945e+01,1.520978071544363930e+00,2.087537821134523881e+02,1.704764506146182024e+00,1.041951397459077953e+02,1.660711528934671000e+00
1.034773161231925975e+01,1.075471227604795965e+00,1.016079861139249942e+02,1.317887674279772936e+00,4.213016785318293245e+01,1.200812050569677103e+00
1.610036239708421846e+01,1.022375355332094893e+00,1.193868805909092004e+02,1.221433655545332009e+00,5.424706873637273219e+01,1.108760346522140949e+00
7.692014495635840277e+00,1.795608286927546926e+00,2.840399560958049960e+02,2.189205599501310218e+00,1.069520111144023957e+02,2.032355576435187938e+00
2.022114167885126079e+01,1.048125848554763095e+00,1.516628132260503889e+02,1.267535736695343029e+00,6.820276209108818932e+01,1.164866211989995959e+00
1.193327080461781087e+01,1.016706126200157101e+00,7.973065074494348892e+01,1.353916492350434986e+00,3.467590632179359744e+01,1.201997602163960899e+00
2.754125600494243997e+01,1.030512999364765037e+00,1.793484486157076958e+02,1.181602095692072085e+00,8.581315988833964070e+01,1.090847376536663971e+00
1.680607113511802098e+01,1.006703290139927098e+00,1.109627358500337948e+02,1.218013776330052034e+00,5.258157565587917759e+01,1.106242103178735059e+00
2.670331212080187910e+01,1.019846693558781991e+00,1.648807203279110922e+02,1.175337279140735935e+00,8.095434642516572410e+01,1.083129570741975023e+00
1.665471514072260106e+01,1.114912907025862099e+00,1.529632056866880987e+02,1.291875991645504929e+00,6.705156829519400219e+01,1.207222659830964107e+00
1.091260029456440073e+01,1.135025040546548070e+00,1.170169894726303994e+02,1.360132447144533074e+00,4.908161426922202963e+01,1.268459061213373040e+00
2.316465440614312143e+01,1.037773083722280054e+00,1.650429956634544908e+02,1.200033683281197971e+00,7.606203918160190369e+01,1.102067627891111012e+00
1.555409723741890993e+01,1.026131282638254927e+00,1.162519449872618935e+02,1.238572394439716007e+00,5.235171263708882350e+01,1.126899099241005064e+00
1.021568212989597946e+01,1.241395423963040034e+00,1.228938391048557008e+02,1.438678807434365048e+00,5.646706730100135729e+01,1.402762616044261001e+00
1.692808100206866939e+01,1.007132669786084955e+00,1.077488279338880943e+02,1.240860642621091969e+00,5.083073472559473771e+01,1.121684409016143080e+00
1.037893731199718950e+01,1.028671161108736021e+00,8.816731440738749370e+01,1.292698551569491094e+00,3.801653000974952334e+01,1.170516553633097034e+00
7.324569205443712150e+00,1.034925557857649947e+00,7.142413054831197883e+01,1.322482997013112893e+00,2.989924912858920081e+01,1.191772345290579960e+00
3.268837310357087134e+00,1.642465595424966951e+00,1.251427051175370053e+02,2.090447386924112916e+00,4.433520900575710755e+01,2.015404988826837940e+00
2.794096922561999108e+01,1.027827560087196890e+00,1.728441081056350868e+02,1.186890796892509981e+00,8.431487527694413586e+01,1.098471647861043898e+00
1.655931072865361031e+01,1.045831381870679921e+00,1.316568842894338047e+02,1.253808772685421014e+00,5.774633323367557125e+01,1.144800520918690001e+00
1.445243484509646059e+01,1.044688439647899036e+00,1.201349823363702001e+02,1.251469047205038931e+00,5.218582078585463790e+01,1.136291366852014040e+00
1.989044111338927934e+01,1.005962379299566001e+00,1.231651666478478973e+02,1.207317481419375005e+00,5.995670298729700676e+01,1.095358012342620979e+00
2.086920093657026953e+01,1.014595956594495973e+00,1.361153349072357912e+02,1.192555227511391980e+00,6.529747042483396058e+01,1.090034274256916014e+00
1.172511319694276999e+01,9.969770294732868132e-01,8.299206957876926083e+01,1.280630366376235951e+00,3.786191865590595995e+01,1.139476065341938016e+00
2.015518094036843877e+01,1.006405170338745991e+00,1.261406442268508954e+02,1.197082059653892028e+00,6.153952536923460315e+01,1.089635694044216896e+00
8.941368008237596143e+00,9.938991207334257894e-01,7.217705612866140541e+01,1.260194712444006049e+00,3.246394789621174226e+01,1.126992234415421956e+00
1.049366914096870929e+01,9.961299178825522294e-01,7.641535314711028093e+01,1.299052581634660086e+00,3.415723393276132214e+01,1.153843627671695904e+00
1.458270575663772917e+01,1.084275561698148982e+00,1.327497823149651026e+02,1.281624751461714951e+00,5.669473524048849100e+01,1.177575492821866909e+00
1.293539379632023945e+01,9.974294578835711800e-01,9.256791645517346012e+01,1.227596412856682084e+00,4.311522309693661725e+01,1.103635930381793973e+00
1.246924228652135014e+01,1.154350517393508024e+00,1.297642668144877121e+02,1.344487111856957018e+00,5.649786471444473790e+01,1.266065039220934052e+00
1.635327032783066059e+01,1.011111014298232913e+00,1.067410009103994071e+02,1.235476167023529026e+00,5.050425293170113150e+01,1.125695942677181094e+00
2.580845019252333117e+01,1.027253560636149921e+00,1.604572908834973077e+02,1.198076437189528054e+00,7.803826048539741578e+01,1.107393114718804084e+00
1.211992635257631079e+01,1.193797885636386003e+00,1.314169241126390943e+02,1.380190324508759003e+00,5.953757854395510662e+01,1.326971945692229982e+00
1.996598436181884040e+01,1.020572609024813060e+00,1.180327202927261965e+02,1.271189731668971978e+00,5.651028701471569349e+01,1.141088750910459026e+00
9.803679561860860758e+00,1.026505365141163084e+00,8.505127852247213127e+01,1.286412644137709949e+00,3.652693078963159223e+01,1.160909401978168054e+00
3.392499635124913038e+00,9.939905055384655741e-01,3.697250975117754734e+01,1.399665408927269095e+00,1.580166441191659921e+01,1.266959535589033958e+00
5.722618503835078307e+00,9.915757222284936612e-01,5.283291545092796326e+01,1.313737357668024019e+00,2.308969560103642138e+01,1.176033556035686933e+00
1.103152612845961933e+01,1.764268159413888926e+00,3.228903686676588904e+02,2.080677773817181997e+00,1.325921870302273931e+02,1.936247157792730933e+00
1.547210991770178978e+01,1.047189023485916914e+00,1.267698865916518969e+02,1.251881021869100996e+00,5.513640261533627296e+01,1.139704291956131987e+00
1.107273297372568965e+00,1.098181944895874951e+00,2.293439136838529890e+01,1.868181238838861002e+00,7.755899843698104590e+00,1.760587011716854944e+00
8.887891867578350258e+00,1.038873544777761060e+00,8.333586625795028624e+01,1.297170937541632929e+00,3.524573699312232122e+01,1.168613870761955997e+00
2.056475085140082015e+01,1.032524505453406016e+00,1.424653494347751064e+02,1.226202721258951911e+00,6.609768054461900988e+01,1.126190938365493999e+00
1.180774903967832934e+01,1.035140351437046968e+00,1.005843632042524973e+02,1.266928815356445082e+00,4.337393097090031802e+01,1.144860637021805072e+00
3.063829473349251931e+00,1.018366970144038097e+00,3.689465953502664775e+01,1.442684987307683020e+00,1.521434088498969039e+01,1.316329256510087919e+00
1.907876829476542113e+01,1.005896890889548922e+00,1.208838129574073008e+02,1.204310442427726890e+00,5.847930305603193801e+01,1.094661790950681057e+00
7.727828600638887657e+00,9.960509773850820814e-01,6.009500367268680066e+01,1.359094893927095926e+00,2.557937117591157872e+01,1.197564509945505007e+00
1.477286200600383026e+01,1.001682592422318052e+00,9.982785740029510180e+01,1.231390045445647008e+00,4.681203520311523647e+01,1.112233049644578919e+00
1.989919386547637004e+01,1.105174334963247906e+00,1.722414100441563960e+02,1.273214680598405923e+00,7.680585966449710611e+01,1.193053778759157080e+00
9.888002936809789034e+00,1.468408229867157022e+00,1.626974076851674909e+02,1.672080207797729035e+00,7.908140577140960659e+01,1.648204611348111026e+00
1.332489895419977977e+01,1.052444578758122029e+00,1.151348517542434990e+02,1.288517222919393967e+00,4.906830112821035783e+01,1.173382012651851047e+00
1.033932939012009022e+01,1.241911572812292031e+00,1.234135517425337980e+02,1.434384256212174025e+00,5.690896636679443787e+01,1.398494986460316891e+00
8.516069168466877670e+00,1.718867775046587054e+00,2.489897191651660933e+02,2.042251874394986899e+00,1.018100462904937018e+02,1.925236566540585947e+00
2.078951721097165972e+01,1.006991290631469971e+00,1.258927492717582055e+02,1.212455510067655950e+00,6.174375019768382344e+01,1.097728865806147924e+00
1.452006688601744955e+01,1.070777500842305940e+00,1.291222829582640088e+02,1.281343860026054049e+00,5.485707064353105267e+01,1.172286633346145912e+00
1.426050386435633932e+01,1.114752021779322089e+00,1.367973826133710133e+02,1.306318618430448053e+00,5.882805914645025780e+01,1.214562275709305972e+00
2.200124245555847935e+01,1.030983182804457110e+00,1.426672892936011863e+02,1.232462928787118939e+00,6.817133018901122909e+01,1.136546816177576025e+00
2.646258232364591123e+01,1.025171983503363027e+00,1.673469025667180006e+02,1.183543770906704040e+00,8.097899082158477313e+01,1.091686966792410063e+00
1.434234785233407017e+01,1.020640634985467976e+00,9.339436349447123575e+01,1.341705528507805889e+00,4.211854565098870751e+01,1.180073320358733024e+00
1.543851028561260996e+01,1.169153497334936898e+00,1.501238694051799882e+02,1.330225532360868046e+00,6.958029581565239141e+01,1.275572529402628996e+00
1.517643346333212051e+01,1.145416317254585037e+00,1.464941473054066137e+02,1.313654745193215012e+00,6.546761352259861155e+01,1.240597429063053037e+00
1.697963149578496100e+01,1.039019270173914045e+00,1.315443100330363961e+02,1.236543381490549987e+00,5.836338256097865695e+01,1.127068439768001973e+00
2.400242713128897165e+01,1.045104138905200930e+00,1.726259660745182885e+02,1.210953446913964004e+00,7.892156244220375072e+01,1.115577646209479967e+00
1.125027945922795070e+01,1.001646797440219006e+00,8.502525302169405563e+01,1.247988346381257996e+00,3.855251013009638683e+01,1.123886934846388019e+00
